datetime,symbol,open,high,low,close,volume
2025-01-03 06:00:00+00:00,BINANCE:XLMUSD,0.44612547,0.45066375,0.44234277,0.44968592,156713.0
2025-01-03 07:00:00+00:00,BINANCE:XLMUSD,0.4485843,0.45805625,0.4485843,0.45458207,309768.0
2025-01-03 08:00:00+00:00,BINANCE:XLMUSD,0.4546027,0.4546027,0.44704224,0.45059096,196670.0
2025-01-03 09:00:00+00:00,BINANCE:XLMUSD,0.45070529,0.45238835,0.4429655,0.44489804,172724.0
2025-01-03 10:00:00+00:00,BINANCE:XLMUSD,0.44585398,0.4502581,0.44412,0.44795855,172822.0
2025-01-03 11:00:00+00:00,BINANCE:XLMUSD,0.4475261,0.45276524,0.44551408,0.44655095,155454.0
2025-01-03 12:00:00+00:00,BINANCE:XLMUSD,0.44754331,0.45273234,0.4437517,0.44591336,499075.0
2025-01-03 13:00:00+00:00,BINANCE:XLMUSD,0.44585325,0.4481546,0.43873498,0.43970135,391678.0
2025-01-03 14:00:00+00:00,BINANCE:XLMUSD,0.43969526,0.4459388,0.43599527,0.44290292,310761.0
2025-01-03 15:00:00+00:00,BINANCE:XLMUSD,0.44295166,0.44705102,0.44163623,0.44628266,239922.0
2025-01-03 16:00:00+00:00,BINANCE:XLMUSD,0.44530909,0.4482196,0.44169737,0.44368929,208218.0
2025-01-03 17:00:00+00:00,BINANCE:XLMUSD,0.44501674,0.4518615,0.44199577,0.44704663,663805.0
2025-01-03 18:00:00+00:00,BINANCE:XLMUSD,0.44719538,0.45092268,0.44106575,0.44200386,323341.0
2025-01-03 19:00:00+00:00,BINANCE:XLMUSD,0.44291435,0.44856776,0.44095455,0.44726496,222674.0
2025-01-03 20:00:00+00:00,BINANCE:XLMUSD,0.44780531,0.45639049,0.4463582,0.4544639,268331.0
2025-01-03 21:00:00+00:00,BINANCE:XLMUSD,0.45344445,0.45366571,0.44703932,0.44757162,123207.0
2025-01-03 22:00:00+00:00,BINANCE:XLMUSD,0.44834344,0.45228727,0.44704483,0.44803669,174527.0
2025-01-03 23:00:00+00:00,BINANCE:XLMUSD,0.44813126,0.45010518,0.44649434,0.45010518,219251.0
2025-01-04 00:00:00+00:00,BINANCE:XLMUSD,0.45019614,0.45312706,0.44831622,0.44849934,92840.0
2025-01-04 01:00:00+00:00,BINANCE:XLMUSD,0.44792283,0.46126312,0.44651319,0.45342558,1033920.0
2025-01-04 02:00:00+00:00,BINANCE:XLMUSD,0.45343738,0.47340549,0.45343738,0.47242536,1277168.0
2025-01-04 03:00:00+00:00,BINANCE:XLMUSD,0.47342085,0.48608675,0.47335596,0.47461179,2687152.0
2025-01-04 04:00:00+00:00,BINANCE:XLMUSD,0.47554467,0.47737564,0.46357985,0.46548933,258614.0
2025-01-04 05:00:00+00:00,BINANCE:XLMUSD,0.4656748,0.46711189,0.46034343,0.46136197,117029.0
2025-01-04 06:00:00+00:00,BINANCE:XLMUSD,0.46239508,0.47046773,0.4580081,0.46209391,180811.0
2025-01-04 07:00:00+00:00,BINANCE:XLMUSD,0.46210408,0.46799443,0.46082701,0.46697423,184877.0
2025-01-04 08:00:00+00:00,BINANCE:XLMUSD,0.46699394,0.46804418,0.45967919,0.45976264,1126379.0
2025-01-04 09:00:00+00:00,BINANCE:XLMUSD,0.45875796,0.46166239,0.45226009,0.45530833,235155.0
2025-01-04 10:00:00+00:00,BINANCE:XLMUSD,0.45431609,0.46304098,0.45431609,0.4600841,206905.0
2025-01-04 11:00:00+00:00,BINANCE:XLMUSD,0.45995896,0.46191208,0.45437698,0.4605674,193769.0
2025-01-04 12:00:00+00:00,BINANCE:XLMUSD,0.46056829,0.46056829,0.45612998,0.4571088,113015.0
2025-01-04 13:00:00+00:00,BINANCE:XLMUSD,0.45710067,0.45973186,0.45407021,0.45511875,558312.0
2025-01-04 14:00:00+00:00,BINANCE:XLMUSD,0.45611008,0.46027791,0.45414524,0.45857003,144040.0
2025-01-04 15:00:00+00:00,BINANCE:XLMUSD,0.45857944,0.46077371,0.45688392,0.45883427,99863.0
2025-01-04 16:00:00+00:00,BINANCE:XLMUSD,0.45883085,0.45970808,0.44404515,0.44641524,427169.0
2025-01-04 17:00:00+00:00,BINANCE:XLMUSD,0.44651441,0.4518968,0.44546982,0.44945997,104017.0
2025-01-04 18:00:00+00:00,BINANCE:XLMUSD,0.4495292,0.45052975,0.44604785,0.44893046,118821.0
2025-01-04 19:00:00+00:00,BINANCE:XLMUSD,0.44990951,0.45227949,0.44897364,0.45060947,75178.0
2025-01-04 20:00:00+00:00,BINANCE:XLMUSD,0.45066315,0.45164285,0.44755917,0.44946787,113785.0
2025-01-04 21:00:00+00:00,BINANCE:XLMUSD,0.45167698,0.45331128,0.44920733,0.45160321,64530.0
2025-01-04 22:00:00+00:00,BINANCE:XLMUSD,0.45202351,0.45457841,0.44946051,0.44950918,51770.0
2025-01-04 23:00:00+00:00,BINANCE:XLMUSD,0.44962557,0.45297203,0.44813532,0.45281204,49791.0
2025-01-05 00:00:00+00:00,BINANCE:XLMUSD,0.45246879,0.45246879,0.44864248,0.44989542,72997.0
2025-01-05 01:00:00+00:00,BINANCE:XLMUSD,0.45002155,0.45622475,0.44571277,0.44795666,430805.0
2025-01-05 02:00:00+00:00,BINANCE:XLMUSD,0.44797084,0.44895324,0.44236484,0.44546294,407584.0
2025-01-05 03:00:00+00:00,BINANCE:XLMUSD,0.44646693,0.45163154,0.44461977,0.44575309,229653.0
2025-01-05 04:00:00+00:00,BINANCE:XLMUSD,0.4458527,0.44672328,0.44330185,0.44563632,112188.0
2025-01-05 05:00:00+00:00,BINANCE:XLMUSD,0.44587136,0.44986929,0.44587136,0.44844581,78889.0
2025-01-05 06:00:00+00:00,BINANCE:XLMUSD,0.44950045,0.45141379,0.44552473,0.4455674,73767.0
2025-01-05 07:00:00+00:00,BINANCE:XLMUSD,0.44457011,0.44894586,0.44337097,0.44795564,28320.0
2025-01-05 08:00:00+00:00,BINANCE:XLMUSD,0.44790428,0.45189587,0.44431049,0.44520437,81999.0
2025-01-05 09:00:00+00:00,BINANCE:XLMUSD,0.44476306,0.44672669,0.43826778,0.43921315,254888.0
2025-01-05 10:00:00+00:00,BINANCE:XLMUSD,0.43937434,0.44128735,0.43356307,0.43453956,175209.0
2025-01-05 11:00:00+00:00,BINANCE:XLMUSD,0.43455585,0.43771464,0.43162197,0.43582317,340557.0
2025-01-05 12:00:00+00:00,BINANCE:XLMUSD,0.43675413,0.44002697,0.43574146,0.43835246,126839.0
2025-01-05 13:00:00+00:00,BINANCE:XLMUSD,0.43738822,0.43949516,0.43564995,0.43803872,47768.0
2025-01-05 14:00:00+00:00,BINANCE:XLMUSD,0.43701849,0.44249593,0.43701849,0.43868256,48442.0
2025-01-05 15:00:00+00:00,BINANCE:XLMUSD,0.43869734,0.44318313,0.43517015,0.44138125,120457.0
2025-01-05 16:00:00+00:00,BINANCE:XLMUSD,0.44137787,0.44195623,0.4360455,0.43718249,83167.0
2025-01-05 17:00:00+00:00,BINANCE:XLMUSD,0.43809469,0.43902606,0.43398699,0.43626118,204705.0
2025-01-05 18:00:00+00:00,BINANCE:XLMUSD,0.43714944,0.44026471,0.43481422,0.43684032,55688.0
2025-01-05 19:00:00+00:00,BINANCE:XLMUSD,0.43692654,0.44234555,0.43439934,0.4406585,57414.0
2025-01-05 20:00:00+00:00,BINANCE:XLMUSD,0.44056607,0.44193242,0.43720845,0.43831086,94502.0
2025-01-05 21:00:00+00:00,BINANCE:XLMUSD,0.43836628,0.441504,0.43795041,0.43922904,30369.0
2025-01-05 22:00:00+00:00,BINANCE:XLMUSD,0.43909065,0.44191285,0.43902617,0.43927606,42303.0
2025-01-05 23:00:00+00:00,BINANCE:XLMUSD,0.44028324,0.44190433,0.43797883,0.441076,30355.0
2025-01-06 00:00:00+00:00,BINANCE:XLMUSD,0.44121873,0.44406019,0.44053753,0.44152087,72203.0
2025-01-06 01:00:00+00:00,BINANCE:XLMUSD,0.44223061,0.44420742,0.43417289,0.43417289,98174.0
2025-01-06 02:00:00+00:00,BINANCE:XLMUSD,0.43425793,0.44825073,0.43197732,0.44825073,188286.0
2025-01-06 03:00:00+00:00,BINANCE:XLMUSD,0.44822421,0.45420153,0.44467601,0.44467601,645088.0
2025-01-06 04:00:00+00:00,BINANCE:XLMUSD,0.4455967,0.44856291,0.44449605,0.44758893,51737.0
2025-01-06 05:00:00+00:00,BINANCE:XLMUSD,0.44819204,0.45161052,0.44819204,0.4505389,132455.0
2025-01-06 06:00:00+00:00,BINANCE:XLMUSD,0.44953493,0.45070244,0.44605366,0.44618614,125504.0
2025-01-06 07:00:00+00:00,BINANCE:XLMUSD,0.44623896,0.45089654,0.44472736,0.44973015,345838.0
2025-01-06 08:00:00+00:00,BINANCE:XLMUSD,0.45079058,0.45079058,0.44409964,0.44490916,144052.0
2025-01-06 09:00:00+00:00,BINANCE:XLMUSD,0.44498787,0.44735715,0.44172763,0.44271975,59160.0
2025-01-06 10:00:00+00:00,BINANCE:XLMUSD,0.44279538,0.44439232,0.43968006,0.44343555,96098.0
2025-01-06 11:00:00+00:00,BINANCE:XLMUSD,0.44363451,0.45073767,0.44290297,0.44929539,86175.0
2025-01-06 12:00:00+00:00,BINANCE:XLMUSD,0.44950474,0.45444381,0.44916045,0.4525007,169790.0
2025-01-06 13:00:00+00:00,BINANCE:XLMUSD,0.45167409,0.4545753,0.44846421,0.45115484,311803.0
2025-01-06 14:00:00+00:00,BINANCE:XLMUSD,0.45000398,0.45261055,0.44716351,0.45168228,103934.0
2025-01-06 15:00:00+00:00,BINANCE:XLMUSD,0.45155753,0.4618544,0.44694528,0.45929018,314015.0
2025-01-06 16:00:00+00:00,BINANCE:XLMUSD,0.45795236,0.46392927,0.45749396,0.45757031,313322.0
2025-01-06 17:00:00+00:00,BINANCE:XLMUSD,0.45858471,0.46319245,0.45720287,0.45880805,659844.0
2025-01-06 18:00:00+00:00,BINANCE:XLMUSD,0.45838262,0.45923229,0.45100301,0.45529717,240572.0
2025-01-06 19:00:00+00:00,BINANCE:XLMUSD,0.45612484,0.45612484,0.45064371,0.45203866,123427.0
2025-01-06 20:00:00+00:00,BINANCE:XLMUSD,0.45187767,0.45365432,0.45083184,0.45227754,37899.0
2025-01-06 21:00:00+00:00,BINANCE:XLMUSD,0.45177038,0.45347838,0.4486148,0.44959442,148843.0
2025-01-06 22:00:00+00:00,BINANCE:XLMUSD,0.44990396,0.4508552,0.44541481,0.44633516,529222.0
2025-01-06 23:00:00+00:00,BINANCE:XLMUSD,0.44733792,0.44816035,0.44229999,0.44816035,238611.0
2025-01-07 00:00:00+00:00,BINANCE:XLMUSD,0.44712398,0.44814481,0.44328595,0.44689678,330752.0
2025-01-07 01:00:00+00:00,BINANCE:XLMUSD,0.44593199,0.4468037,0.44193686,0.44201134,463037.0
2025-01-07 02:00:00+00:00,BINANCE:XLMUSD,0.44107589,0.44690809,0.44013784,0.44443015,183297.0
2025-01-07 03:00:00+00:00,BINANCE:XLMUSD,0.44477746,0.44477746,0.43949684,0.43949684,54511.0
2025-01-07 04:00:00+00:00,BINANCE:XLMUSD,0.44048765,0.44353408,0.43956341,0.4425168,102681.0
2025-01-07 05:00:00+00:00,BINANCE:XLMUSD,0.44266757,0.44600467,0.44164994,0.44358439,18284.0
2025-01-07 06:00:00+00:00,BINANCE:XLMUSD,0.44320904,0.44974548,0.44222348,0.44974548,226509.0
2025-01-07 07:00:00+00:00,BINANCE:XLMUSD,0.44968766,0.45922696,0.44652775,0.45820872,194624.0
2025-01-07 08:00:00+00:00,BINANCE:XLMUSD,0.45822708,0.46135731,0.45252517,0.45252517,393946.0
2025-01-07 09:00:00+00:00,BINANCE:XLMUSD,0.45275533,0.46325343,0.45275533,0.46063523,295900.0
2025-01-07 10:00:00+00:00,BINANCE:XLMUSD,0.46067013,0.46147862,0.45462305,0.45882327,251823.0
2025-01-07 11:00:00+00:00,BINANCE:XLMUSD,0.45871932,0.46353592,0.45553394,0.46149035,299746.0
2025-01-07 12:00:00+00:00,BINANCE:XLMUSD,0.46125448,0.46250931,0.44918784,0.45284277,167008.0
2025-01-07 13:00:00+00:00,BINANCE:XLMUSD,0.45373977,0.45685358,0.45191634,0.45447081,99243.0
2025-01-07 14:00:00+00:00,BINANCE:XLMUSD,0.45440158,0.46052087,0.45432518,0.45901977,128815.0
2025-01-07 15:00:00+00:00,BINANCE:XLMUSD,0.46009275,0.46951858,0.45302673,0.45302673,486226.0
2025-01-07 16:00:00+00:00,BINANCE:XLMUSD,0.453354,0.45435258,0.4222849,0.43088584,3777949.0
2025-01-07 17:00:00+00:00,BINANCE:XLMUSD,0.42997922,0.44020167,0.42802477,0.43297775,245292.0
2025-01-07 18:00:00+00:00,BINANCE:XLMUSD,0.43300043,0.4359439,0.42695955,0.42695955,223939.0
2025-01-07 19:00:00+00:00,BINANCE:XLMUSD,0.4279345,0.43154464,0.42134451,0.42461946,229806.0
2025-01-07 20:00:00+00:00,BINANCE:XLMUSD,0.42397309,0.42641839,0.41734393,0.41757334,327865.0
2025-01-07 21:00:00+00:00,BINANCE:XLMUSD,0.41708721,0.42224675,0.41394586,0.41883283,551404.0
2025-01-07 22:00:00+00:00,BINANCE:XLMUSD,0.41896607,0.42660354,0.41687257,0.41687257,116810.0
2025-01-07 23:00:00+00:00,BINANCE:XLMUSD,0.4167444,0.42657529,0.41595357,0.42556575,288285.0
2025-01-08 00:00:00+00:00,BINANCE:XLMUSD,0.42365843,0.42365843,0.41775623,0.41885554,129555.0
2025-01-08 01:00:00+00:00,BINANCE:XLMUSD,0.4186344,0.43347213,0.41724356,0.43186179,350570.0
2025-01-08 02:00:00+00:00,BINANCE:XLMUSD,0.43162536,0.43162536,0.42065883,0.4293319,147546.0
2025-01-08 03:00:00+00:00,BINANCE:XLMUSD,0.42915147,0.43958943,0.42595001,0.43131496,982582.0
2025-01-08 04:00:00+00:00,BINANCE:XLMUSD,0.43083583,0.4347495,0.42647329,0.4276936,306329.0
2025-01-08 05:00:00+00:00,BINANCE:XLMUSD,0.42776811,0.43283793,0.42484013,0.42655996,148328.0
2025-01-08 06:00:00+00:00,BINANCE:XLMUSD,0.42674279,0.43335213,0.42426872,0.42468136,189722.0
2025-01-08 07:00:00+00:00,BINANCE:XLMUSD,0.42487267,0.42802523,0.41556437,0.41556437,152906.0
2025-01-08 08:00:00+00:00,BINANCE:XLMUSD,0.41597203,0.42577004,0.414724,0.42481325,357178.0
2025-01-08 09:00:00+00:00,BINANCE:XLMUSD,0.42475864,0.43527999,0.42475864,0.4289134,530578.0
2025-01-08 10:00:00+00:00,BINANCE:XLMUSD,0.42990438,0.43028998,0.42375404,0.42375404,99482.0
2025-01-08 11:00:00+00:00,BINANCE:XLMUSD,0.4238892,0.43177491,0.42312055,0.43086794,135974.0
2025-01-08 12:00:00+00:00,BINANCE:XLMUSD,0.43007897,0.43007897,0.41981297,0.4280661,216843.0
2025-01-08 13:00:00+00:00,BINANCE:XLMUSD,0.42801179,0.4384151,0.42524532,0.42597721,1225414.0
2025-01-08 14:00:00+00:00,BINANCE:XLMUSD,0.42653725,0.43203072,0.41967385,0.41967385,551071.0
2025-01-08 15:00:00+00:00,BINANCE:XLMUSD,0.41890346,0.42516279,0.41771153,0.41834645,281779.0
2025-01-08 16:00:00+00:00,BINANCE:XLMUSD,0.4193908,0.42587184,0.40824316,0.41439205,516403.0
2025-01-08 17:00:00+00:00,BINANCE:XLMUSD,0.41388406,0.41483771,0.40287331,0.40382125,1297600.0
2025-01-08 18:00:00+00:00,BINANCE:XLMUSD,0.40367287,0.40523572,0.39096443,0.40256336,626318.0
2025-01-08 19:00:00+00:00,BINANCE:XLMUSD,0.40283715,0.41553023,0.40178258,0.40722454,327267.0
2025-01-08 20:00:00+00:00,BINANCE:XLMUSD,0.40842742,0.41364178,0.40665456,0.41193713,125979.0
2025-01-08 21:00:00+00:00,BINANCE:XLMUSD,0.41094304,0.4127025,0.40728452,0.40970837,213937.0
2025-01-08 22:00:00+00:00,BINANCE:XLMUSD,0.40981576,0.41397189,0.40602661,0.41196153,166119.0
2025-01-08 23:00:00+00:00,BINANCE:XLMUSD,0.41209822,0.43059839,0.41209822,0.42972408,491323.0
2025-01-09 00:00:00+00:00,BINANCE:XLMUSD,0.42900956,0.42900956,0.4238272,0.42600772,214995.0
2025-01-09 01:00:00+00:00,BINANCE:XLMUSD,0.42578417,0.42578417,0.41943139,0.42229475,1496846.0
2025-01-09 02:00:00+00:00,BINANCE:XLMUSD,0.4233455,0.42900269,0.42080827,0.42082528,225707.0
2025-01-09 03:00:00+00:00,BINANCE:XLMUSD,0.42173655,0.4228463,0.41574442,0.41890028,276651.0
2025-01-09 04:00:00+00:00,BINANCE:XLMUSD,0.41856551,0.41951249,0.41226921,0.41280123,88041.0
2025-01-09 05:00:00+00:00,BINANCE:XLMUSD,0.41281822,0.41737167,0.40905625,0.41642739,101253.0
2025-01-09 06:00:00+00:00,BINANCE:XLMUSD,0.41623291,0.41626638,0.41259687,0.41284041,88357.0
2025-01-09 07:00:00+00:00,BINANCE:XLMUSD,0.41276713,0.41325967,0.40643839,0.40749357,96265.0
2025-01-09 08:00:00+00:00,BINANCE:XLMUSD,0.40737238,0.40831038,0.3993395,0.40183699,155153.0
2025-01-09 09:00:00+00:00,BINANCE:XLMUSD,0.40192987,0.40851048,0.40034676,0.40731079,354575.0
2025-01-09 10:00:00+00:00,BINANCE:XLMUSD,0.40868626,0.40885259,0.40192341,0.40309654,520233.0
2025-01-09 11:00:00+00:00,BINANCE:XLMUSD,0.40313801,0.40423164,0.3958926,0.39906707,236969.0
2025-01-09 12:00:00+00:00,BINANCE:XLMUSD,0.39885545,0.40529683,0.3977237,0.4009754,260895.0
2025-01-09 13:00:00+00:00,BINANCE:XLMUSD,0.40080312,0.40269122,0.39645288,0.39976732,262084.0
2025-01-09 14:00:00+00:00,BINANCE:XLMUSD,0.39975637,0.40178314,0.38821173,0.38913166,841839.0
2025-01-09 15:00:00+00:00,BINANCE:XLMUSD,0.38918792,0.39710887,0.38885155,0.3956245,542642.0
2025-01-09 16:00:00+00:00,BINANCE:XLMUSD,0.39457,0.4095537,0.39333657,0.40647813,460596.0
2025-01-09 17:00:00+00:00,BINANCE:XLMUSD,0.40532772,0.41203563,0.40532772,0.41002978,187076.0
2025-01-09 18:00:00+00:00,BINANCE:XLMUSD,0.40928622,0.41064804,0.39624735,0.39874347,132504.0
2025-01-09 19:00:00+00:00,BINANCE:XLMUSD,0.39859233,0.40525235,0.3967522,0.40113631,101837.0
2025-01-09 20:00:00+00:00,BINANCE:XLMUSD,0.39957139,0.40057682,0.39090392,0.39171407,305203.0
2025-01-09 21:00:00+00:00,BINANCE:XLMUSD,0.3927789,0.39435342,0.38714969,0.39249635,206782.0
2025-01-09 22:00:00+00:00,BINANCE:XLMUSD,0.3922229,0.39400635,0.3883566,0.38973964,53223.0
2025-01-09 23:00:00+00:00,BINANCE:XLMUSD,0.38985127,0.39701423,0.38892963,0.39589743,112690.0
2025-01-10 00:00:00+00:00,BINANCE:XLMUSD,0.39481846,0.39639584,0.39103883,0.39160617,89036.0
2025-01-10 01:00:00+00:00,BINANCE:XLMUSD,0.39179199,0.39385817,0.38966893,0.38975614,111871.0
2025-01-10 02:00:00+00:00,BINANCE:XLMUSD,0.39081291,0.39312921,0.38731235,0.39201971,129838.0
2025-01-10 03:00:00+00:00,BINANCE:XLMUSD,0.39318567,0.40010767,0.39225395,0.39707856,940838.0
2025-01-10 04:00:00+00:00,BINANCE:XLMUSD,0.39611165,0.39832373,0.39562885,0.39740714,46918.0
2025-01-10 05:00:00+00:00,BINANCE:XLMUSD,0.39872463,0.39981156,0.39476387,0.39507962,61145.0
2025-01-10 06:00:00+00:00,BINANCE:XLMUSD,0.39622618,0.40247385,0.3926669,0.39852676,57029.0
2025-01-10 07:00:00+00:00,BINANCE:XLMUSD,0.39862076,0.40189632,0.39583338,0.40180286,109442.0
2025-01-10 08:00:00+00:00,BINANCE:XLMUSD,0.40164021,0.40942767,0.40004188,0.40555129,148364.0
2025-01-10 09:00:00+00:00,BINANCE:XLMUSD,0.40468744,0.40905194,0.40344181,0.40350192,90407.0
2025-01-10 10:00:00+00:00,BINANCE:XLMUSD,0.40426917,0.40645564,0.40159809,0.40317136,62073.0
2025-01-10 11:00:00+00:00,BINANCE:XLMUSD,0.40304208,0.4078103,0.40205139,0.4077116,112340.0
2025-01-10 12:00:00+00:00,BINANCE:XLMUSD,0.407582,0.407582,0.40369934,0.40472552,254289.0
2025-01-10 13:00:00+00:00,BINANCE:XLMUSD,0.40602482,0.40683185,0.40119685,0.40680514,60626.0
2025-01-10 14:00:00+00:00,BINANCE:XLMUSD,0.40580927,0.41522516,0.39581385,0.40238523,660823.0
2025-01-10 15:00:00+00:00,BINANCE:XLMUSD,0.40126901,0.41164555,0.40126901,0.40484272,366559.0
2025-01-10 16:00:00+00:00,BINANCE:XLMUSD,0.40199475,0.40915304,0.39487276,0.40526827,104381.0
2025-01-10 17:00:00+00:00,BINANCE:XLMUSD,0.40376873,0.40648088,0.39806075,0.39827545,82759.0
2025-01-10 18:00:00+00:00,BINANCE:XLMUSD,0.39792487,0.41578433,0.3968602,0.41578433,233507.0
2025-01-10 19:00:00+00:00,BINANCE:XLMUSD,0.41546672,0.41993717,0.41232093,0.41654576,381842.0
2025-01-10 20:00:00+00:00,BINANCE:XLMUSD,0.41642276,0.42537736,0.41344876,0.4242946,117375.0
