datetime,open,high,low,close,volume
2022-03-01 01:00:00+00:00,0.19794719,0.20300994,0.19284011,0.19908345,15507285.0
2022-03-02 01:00:00+00:00,0.19900268,0.19981865,0.1910042,0.1937881,18444142.0
2022-03-03 01:00:00+00:00,0.19306509,0.19526774,0.18488247,0.18812753,12935629.0
2022-03-04 01:00:00+00:00,0.18799095,0.18865542,0.17366144,0.17583689,13441292.0
2022-03-05 01:00:00+00:00,0.17638673,0.18072778,0.17172288,0.18048314,13248315.0
2022-03-06 01:00:00+00:00,0.18041028,0.18166217,0.17243304,0.1729035,11343870.0
2022-03-07 01:00:00+00:00,0.17300291,0.17880038,0.16653334,0.16992441,16169858.0
2022-03-08 01:00:00+00:00,0.16958017,0.17440342,0.16786429,0.17283588,14404707.0
2022-03-09 01:00:00+00:00,0.17311975,0.19058127,0.17220655,0.18883872,20886541.0
2022-03-10 01:00:00+00:00,0.18871362,0.19170551,0.17293553,0.17904875,12543631.0
2022-03-11 01:00:00+00:00,0.17908879,0.18564921,0.17254422,0.18360556,19043839.0
2022-03-12 01:00:00+00:00,0.18334092,0.19033418,0.18233539,0.18511984,15051008.0
2022-03-13 01:00:00+00:00,0.18495494,0.18927422,0.17564073,0.17648313,11982843.0
2022-03-14 01:00:00+00:00,0.17643083,0.18114198,0.17340128,0.18011828,13661922.0
2022-03-15 01:00:00+00:00,0.18003179,0.18389893,0.17588187,0.18279889,10601651.0
2022-03-16 01:00:00+00:00,0.18305246,0.18981624,0.18039027,0.1892187,16573166.0
2022-03-17 01:00:00+00:00,0.18958879,0.19147033,0.18535198,0.18960688,10854426.0
2022-03-18 01:00:00+00:00,0.19008744,0.19379601,0.18503863,0.19261737,10519321.0
2022-03-19 01:00:00+00:00,0.19313938,0.20100728,0.19082448,0.20058376,12644259.0
2022-03-20 01:00:00+00:00,0.20010517,0.20224199,0.19219866,0.19730602,12852063.0
2022-03-21 01:00:00+00:00,0.19690221,0.20435488,0.19257298,0.20390722,11184162.0
2022-03-22 01:00:00+00:00,0.20339646,0.21343276,0.20149481,0.20682704,13981515.0
2022-03-23 01:00:00+00:00,0.20721101,0.21212218,0.20418079,0.20948854,11138597.0
2022-03-24 01:00:00+00:00,0.20988129,0.21693208,0.20652225,0.21520333,8757311.0
2022-03-25 01:00:00+00:00,0.2150801,0.22071475,0.21064231,0.21091922,11382350.0
2022-03-26 01:00:00+00:00,0.21114803,0.21617129,0.20899566,0.21603273,5627268.0
2022-03-27 01:00:00+00:00,0.21606687,0.23132698,0.21474711,0.22959768,13092673.0
2022-03-28 02:00:00+00:00,0.22986607,0.24148918,0.22808193,0.2295756,17153129.0
2022-03-29 02:00:00+00:00,0.22977352,0.24047524,0.22934602,0.23393249,13293227.0
2022-03-30 02:00:00+00:00,0.23284948,0.23804491,0.22678652,0.2348769,11373391.0
2022-03-31 02:00:00+00:00,0.23423525,0.24148547,0.22634375,0.22854514,17359827.0
