datetime,open,high,low,close,volume
2022-09-01 02:00:00+00:00,0.104365,0.10559088,0.10188461,0.10486052,7964377.0
2022-09-02 02:00:00+00:00,0.10507589,0.10638355,0.10285689,0.10458919,5945373.0
2022-09-03 02:00:00+00:00,0.10456462,0.10579701,0.10366507,0.10512704,3205981.0
2022-09-04 02:00:00+00:00,0.10514681,0.10903287,0.10479606,0.10642171,6763757.0
2022-09-05 02:00:00+00:00,0.10646214,0.10680179,0.10343006,0.10509329,3871538.0
2022-09-06 02:00:00+00:00,0.10513726,0.1076018,0.09922634,0.09959023,11099134.0
2022-09-07 02:00:00+00:00,0.09946219,0.1034369,0.09847287,0.10297448,9624210.0
2022-09-08 02:00:00+00:00,0.10307311,0.10474882,0.10065389,0.10433988,8048209.0
2022-09-09 02:00:00+00:00,0.10453023,0.1147234,0.10412192,0.11432966,15867114.0
2022-09-10 02:00:00+00:00,0.11425027,0.11632106,0.11314226,0.11464186,10419707.0
2022-09-11 02:00:00+00:00,0.11477214,0.11655045,0.1128046,0.11443704,8567088.0
2022-09-12 02:00:00+00:00,0.11457075,0.11662726,0.11186205,0.11398373,8170784.0
2022-09-13 02:00:00+00:00,0.11379144,0.1141441,0.10403924,0.10450811,14860991.0
2022-09-14 02:00:00+00:00,0.10464971,0.10590206,0.10227464,0.10520567,8378214.0
2022-09-15 02:00:00+00:00,0.10519818,0.10609535,0.10104858,0.10204761,9841666.0
2022-09-16 02:00:00+00:00,0.10224752,0.1075521,0.1013966,0.10731676,9786304.0
2022-09-17 02:00:00+00:00,0.10705708,0.11423409,0.10572625,0.11349586,13941705.0
2022-09-18 02:00:00+00:00,0.11327912,0.1157859,0.10652395,0.10720359,23096368.0
2022-09-19 02:00:00+00:00,0.10702293,0.11213266,0.10345903,0.11175805,18819957.0
2022-09-20 02:00:00+00:00,0.11183584,0.11954771,0.11020705,0.11703504,39383120.0
2022-09-21 02:00:00+00:00,0.11701992,0.11847297,0.10819071,0.11094762,21949168.0
2022-09-22 02:00:00+00:00,0.11039439,0.12479078,0.1103481,0.12301724,25096355.0
2022-09-23 02:00:00+00:00,0.1228415,0.13313057,0.11675939,0.12327192,57916001.0
2022-09-24 02:00:00+00:00,0.12326566,0.12712894,0.11759775,0.11812152,21430418.0
2022-09-25 02:00:00+00:00,0.11816076,0.12335564,0.11592934,0.11736516,14101452.0
2022-09-26 02:00:00+00:00,0.11706506,0.11830912,0.11250155,0.11364564,11951137.0
2022-09-27 02:00:00+00:00,0.11370106,0.11715176,0.10941828,0.11028951,15337789.0
2022-09-28 02:00:00+00:00,0.11024639,0.11099447,0.10654411,0.10830367,14727341.0
2022-09-29 02:00:00+00:00,0.10827192,0.11982278,0.10661244,0.11541408,25826619.0
2022-09-30 02:00:00+00:00,0.11569139,0.11741325,0.11303982,0.11461352,17432811.0
