datetime,open,high,low,close,volume
2022-05-01 02:00:00+00:00,0.16873893,0.17682844,0.16854037,0.1758504,13998618.0
2022-05-02 02:00:00+00:00,0.17592357,0.17790714,0.17022846,0.17368799,11280454.0
2022-05-03 02:00:00+00:00,0.17324325,0.17724426,0.16925615,0.1720079,11373545.0
2022-05-04 02:00:00+00:00,0.17203662,0.18493117,0.17140323,0.18451219,15831153.0
2022-05-05 02:00:00+00:00,0.18491686,0.18773564,0.1670759,0.17108035,19463927.0
2022-05-06 02:00:00+00:00,0.1709443,0.17288916,0.16451342,0.17140874,16123137.0
2022-05-07 02:00:00+00:00,0.17145463,0.17328953,0.16459721,0.1673771,18540876.0
2022-05-08 02:00:00+00:00,0.16731121,0.16807689,0.15984252,0.16129063,20215513.0
2022-05-09 02:00:00+00:00,0.1618838,0.16509114,0.13930261,0.14045655,40653981.0
2022-05-10 02:00:00+00:00,0.14094009,0.15633577,0.13636112,0.14818626,44033822.0
2022-05-11 02:00:00+00:00,0.14803373,0.15112961,0.11684479,0.12582194,65595742.0
2022-05-12 02:00:00+00:00,0.1260323,0.13019288,0.10177732,0.12034052,86408552.0
2022-05-13 02:00:00+00:00,0.12050289,0.13989029,0.1194616,0.13213768,18452038.0
2022-05-14 02:00:00+00:00,0.13207824,0.14003789,0.1271802,0.13788814,14810885.0
2022-05-15 02:00:00+00:00,0.13813432,0.14520087,0.13383914,0.14520087,9205455.0
2022-05-16 02:00:00+00:00,0.14475144,0.14475144,0.13332182,0.13603734,15710690.0
2022-05-17 02:00:00+00:00,0.13610104,0.14232105,0.13349987,0.14172784,14313323.0
2022-05-18 02:00:00+00:00,0.14135623,0.14317911,0.12730381,0.12730381,15646000.0
2022-05-19 02:00:00+00:00,0.12797016,0.13387497,0.12297002,0.13052055,20402050.0
2022-05-20 02:00:00+00:00,0.13050844,0.13408706,0.1240367,0.1262906,17931345.0
2022-05-21 02:00:00+00:00,0.12623881,0.13119818,0.12353332,0.13058466,14517570.0
2022-05-22 02:00:00+00:00,0.13061761,0.13642998,0.12991382,0.13527387,13628724.0
2022-05-23 02:00:00+00:00,0.13547412,0.13836145,0.12771493,0.12880637,13958449.0
2022-05-24 02:00:00+00:00,0.12890365,0.1334041,0.12434738,0.13274545,10518133.0
2022-05-25 02:00:00+00:00,0.13293431,0.13442859,0.12795275,0.13191578,10495423.0
2022-05-26 02:00:00+00:00,0.1321044,0.1339495,0.12074424,0.1239949,15233860.0
2022-05-27 02:00:00+00:00,0.12398372,0.12498623,0.11816944,0.12035102,14903411.0
2022-05-28 02:00:00+00:00,0.12047033,0.12377264,0.11916697,0.12273108,9870510.0
2022-05-29 02:00:00+00:00,0.12235865,0.13127877,0.12161053,0.13075596,14333450.0
2022-05-30 02:00:00+00:00,0.13100355,0.14387671,0.13070916,0.14369038,14158259.0
2022-05-31 02:00:00+00:00,0.14325584,0.15395302,0.14117431,0.15061772,20283214.0
