datetime,open,high,low,close,volume
2024-02-01 01:00:00+00:00,0.10993837,0.11082702,0.10779528,0.10984954,4702270.0
2024-02-02 01:00:00+00:00,0.10990579,0.1110184,0.1085662,0.11056164,2685012.0
2024-02-03 01:00:00+00:00,0.11016505,0.11274994,0.10930778,0.11092318,2550594.0
2024-02-04 01:00:00+00:00,0.11091717,0.11142214,0.10852314,0.10942045,1439724.0
2024-02-05 01:00:00+00:00,0.10939714,0.11005428,0.10731348,0.10837639,2440494.0
2024-02-06 01:00:00+00:00,0.10880054,0.10933829,0.10723739,0.10814789,2989108.0
2024-02-07 01:00:00+00:00,0.10820853,0.10946524,0.10672881,0.10903608,3129441.0
2024-02-08 01:00:00+00:00,0.10921768,0.1104783,0.10838099,0.10969836,3109835.0
2024-02-09 01:00:00+00:00,0.11016509,0.11259688,0.10954689,0.11219579,5976938.0
2024-02-10 01:00:00+00:00,0.11226434,0.11339032,0.11027652,0.11179659,3064416.0
2024-02-11 01:00:00+00:00,0.11169169,0.11334027,0.11046537,0.11107022,3616080.0
2024-02-12 01:00:00+00:00,0.11109927,0.11359804,0.10953434,0.11353312,7519552.0
2024-02-13 01:00:00+00:00,0.11336126,0.11438999,0.10927784,0.11077942,5119559.0
2024-02-14 01:00:00+00:00,0.11132984,0.11501791,0.1102283,0.11450947,5644715.0
2024-02-15 01:00:00+00:00,0.11453484,0.11791227,0.11364442,0.11632118,8012926.0
2024-02-16 01:00:00+00:00,0.11687184,0.1185551,0.1136439,0.11581993,5070139.0
2024-02-17 01:00:00+00:00,0.11530257,0.11625554,0.11146307,0.11418365,1948890.0
2024-02-18 01:00:00+00:00,0.1141465,0.11712315,0.11321236,0.11619803,3325195.0
2024-02-19 01:00:00+00:00,0.11627806,0.11958657,0.11543731,0.11803239,4262476.0
2024-02-20 01:00:00+00:00,0.11852424,0.12146707,0.11397985,0.11807915,7640215.0
2024-02-21 01:00:00+00:00,0.11752781,0.11816989,0.1108942,0.11457418,8255130.0
2024-02-22 01:00:00+00:00,0.11456828,0.11818102,0.11296725,0.11494551,4851970.0
2024-02-23 01:00:00+00:00,0.11543063,0.11659626,0.11303587,0.11525333,6410346.0
2024-02-24 01:00:00+00:00,0.115187,0.11781198,0.1133222,0.11656669,3223155.0
2024-02-25 01:00:00+00:00,0.11657561,0.11726763,0.1149838,0.11638226,2613325.0
2024-02-26 01:00:00+00:00,0.11691536,0.11834345,0.11385644,0.11774739,8139007.0
2024-02-27 01:00:00+00:00,0.11834572,0.12384096,0.11666035,0.12266647,10670523.0
2024-02-28 01:00:00+00:00,0.1232166,0.1260527,0.11430638,0.1212339,12544169.0
2024-02-29 01:00:00+00:00,0.12114349,0.12868389,0.11887114,0.12175877,9921771.0
