datetime,open,high,low,close,volume
2024-07-01 02:00:00+00:00,0.09091516,0.09323582,0.08995198,0.09176471,4303820.0
2024-07-02 02:00:00+00:00,0.09109289,0.09448318,0.09108896,0.09373094,2105641.0
2024-07-03 02:00:00+00:00,0.09376389,0.09395613,0.08911084,0.09027435,4815059.0
2024-07-04 02:00:00+00:00,0.09095906,0.09124257,0.08632439,0.08672597,7267130.0
2024-07-05 02:00:00+00:00,0.08689828,0.08751825,0.07694741,0.0850052,8992297.0
2024-07-06 02:00:00+00:00,0.08555542,0.09119391,0.08495424,0.09098883,2587427.0
2024-07-07 02:00:00+00:00,0.09086583,0.09088243,0.08385581,0.08452909,3196360.0
2024-07-08 02:00:00+00:00,0.08423594,0.08739746,0.080586,0.08511815,3810793.0
2024-07-09 02:00:00+00:00,0.08565537,0.08869912,0.08486603,0.08763824,3071016.0
2024-07-10 02:00:00+00:00,0.088218,0.08955848,0.08639207,0.08785039,2406229.0
2024-07-11 02:00:00+00:00,0.08769956,0.0909348,0.08686495,0.08893413,3332136.0
2024-07-12 02:00:00+00:00,0.08895652,0.0931212,0.08783763,0.0909465,4597324.0
2024-07-13 02:00:00+00:00,0.09097721,0.10625895,0.09097721,0.10253817,7762926.0
2024-07-14 02:00:00+00:00,0.10262395,0.10751474,0.09915219,0.1046551,5158856.0
2024-07-15 02:00:00+00:00,0.10463556,0.10604221,0.10205085,0.10496481,5723441.0
2024-07-16 02:00:00+00:00,0.10497271,0.10954112,0.10077703,0.10751661,9129015.0
2024-07-17 02:00:00+00:00,0.10674022,0.11293146,0.10564511,0.11029534,5844345.0
2024-07-18 02:00:00+00:00,0.11034158,0.11158737,0.10091485,0.10366006,3990694.0
2024-07-19 02:00:00+00:00,0.10284353,0.10608844,0.10071448,0.10542966,6295057.0
2024-07-20 02:00:00+00:00,0.10484699,0.10740115,0.10358419,0.1048018,1915887.0
2024-07-21 02:00:00+00:00,0.10480152,0.1066203,0.10160473,0.10540727,2629903.0
2024-07-22 02:00:00+00:00,0.10572634,0.10686183,0.10218443,0.10339249,4553182.0
2024-07-23 02:00:00+00:00,0.10400196,0.1053488,0.09945724,0.10091294,3324905.0
2024-07-24 02:00:00+00:00,0.10156888,0.10622733,0.10007876,0.10339789,3174111.0
2024-07-25 02:00:00+00:00,0.10340604,0.10433858,0.09971759,0.10266196,4104397.0
2024-07-26 02:00:00+00:00,0.10200711,0.10475935,0.10104737,0.10260412,3449704.0
2024-07-27 02:00:00+00:00,0.10331215,0.10405008,0.10064257,0.1017645,2697162.0
2024-07-28 02:00:00+00:00,0.10174536,0.10286814,0.09934018,0.10039267,1998502.0
2024-07-29 02:00:00+00:00,0.09966326,0.10252147,0.09849088,0.09961216,2801678.0
2024-07-30 02:00:00+00:00,0.09953871,0.10399085,0.09845454,0.10201165,2585957.0
2024-07-31 02:00:00+00:00,0.10266146,0.10711014,0.10017082,0.10029446,5879597.0
