datetime,open,high,low,close,volume
2025-01-01 01:00:00+00:00,0.33279293,0.43820353,0.33279293,0.42514808,16880621.0
2025-01-02 01:00:00+00:00,0.42520599,0.46033295,0.41188971,0.4322302,13615040.0
2025-01-03 01:00:00+00:00,0.43229143,0.46101823,0.43029501,0.44849934,7525835.0
2025-01-04 01:00:00+00:00,0.44792283,0.48608675,0.44404515,0.44989542,9495067.0
2025-01-05 01:00:00+00:00,0.45002155,0.45622475,0.43162197,0.44152087,3228071.0
2025-01-06 01:00:00+00:00,0.44223061,0.46392927,0.43197732,0.44689678,5494601.0
2025-01-07 01:00:00+00:00,0.44593199,0.46951858,0.41394586,0.41885554,9256555.0
2025-01-08 01:00:00+00:00,0.4186344,0.43958943,0.39096443,0.42600772,9656243.0
2025-01-09 01:00:00+00:00,0.42578417,0.42900269,0.38714969,0.39160617,7196457.0
2025-01-10 01:00:00+00:00,0.39179199,0.42632963,0.38731235,0.41495113,4620163.0
2025-01-11 01:00:00+00:00,0.41482665,0.45957499,0.40342414,0.44558493,4982462.0
2025-01-12 01:00:00+00:00,0.44660531,0.44660531,0.41876635,0.42150608,3228216.0
2025-01-13 01:00:00+00:00,0.4216608,0.43888349,0.39192993,0.41978042,6829753.0
2025-01-14 01:00:00+00:00,0.4196981,0.43715166,0.41530164,0.42977998,2564510.0
2025-01-15 01:00:00+00:00,0.43086883,0.49581705,0.42645097,0.4884405,14683134.0
2025-01-16 01:00:00+00:00,0.48870896,0.51496965,0.46444638,0.48220644,14027036.0
2025-01-17 01:00:00+00:00,0.48194684,0.49913192,0.4744691,0.48817718,7948424.0
2025-01-18 01:00:00+00:00,0.48850829,0.49278211,0.45149851,0.49084803,6289224.0
2025-01-19 01:00:00+00:00,0.48967432,0.49437252,0.4187278,0.43328499,10911823.0
2025-01-20 01:00:00+00:00,0.43196551,0.47746272,0.42325435,0.44606286,12417594.0
2025-01-21 01:00:00+00:00,0.4467257,0.4553557,0.42711905,0.44159398,4329750.0
2025-01-22 01:00:00+00:00,0.44268349,0.44606567,0.42663591,0.428103,4161684.0
2025-01-23 01:00:00+00:00,0.42899876,0.43704746,0.41163853,0.43189693,4581031.0
2025-01-24 01:00:00+00:00,0.43117035,0.44864733,0.42015106,0.43088073,4361824.0
2025-01-25 01:00:00+00:00,0.4292067,0.43725036,0.41305818,0.41678238,2066223.0
2025-01-26 01:00:00+00:00,0.41710846,0.42709318,0.40609721,0.40673924,2975939.0
2025-01-27 01:00:00+00:00,0.40600446,0.41004255,0.36271383,0.40756426,6362109.0
2025-01-28 01:00:00+00:00,0.40786478,0.42077082,0.39022557,0.39318155,4555714.0
2025-01-29 01:00:00+00:00,0.39339429,0.4064241,0.38165275,0.39340079,3444786.0
2025-01-30 01:00:00+00:00,0.39341299,0.44424085,0.38885988,0.42944503,6447825.0
2025-01-31 01:00:00+00:00,0.42850104,0.4295495,0.4075577,0.41475815,2620186.0
2025-02-01 01:00:00+00:00,0.41346855,0.42050715,0.38826456,0.39252139,1442124.0
2025-02-02 01:00:00+00:00,0.39237393,0.4015897,0.33588167,0.35353611,6499560.0
2025-02-03 01:00:00+00:00,0.35357499,0.37280052,0.2622627,0.36999776,30115488.0
2025-02-04 01:00:00+00:00,0.37160006,0.37567155,0.33316698,0.34166056,4113574.0
2025-02-05 01:00:00+00:00,0.34062578,0.34852124,0.32290007,0.32658415,3014724.0
2025-02-06 01:00:00+00:00,0.32769018,0.34116984,0.31311879,0.31789141,3054778.0
2025-02-07 01:00:00+00:00,0.31912264,0.34525627,0.31700121,0.32630152,4707479.0
2025-02-08 01:00:00+00:00,0.32607036,0.33465815,0.32118556,0.33105139,2587390.0
2025-02-09 01:00:00+00:00,0.33199898,0.33852368,0.30284664,0.31462328,2824765.0
2025-02-10 01:00:00+00:00,0.31475867,0.32254516,0.3030417,0.31273768,2106687.0
2025-02-11 01:00:00+00:00,0.3129038,0.33918227,0.31192902,0.31809929,4220132.0
2025-02-12 01:00:00+00:00,0.31785866,0.33748887,0.30806909,0.33259575,4184221.0
2025-02-13 01:00:00+00:00,0.33360269,0.34308478,0.32250388,0.33739163,2253217.0
2025-02-14 01:00:00+00:00,0.33759827,0.36291636,0.33453688,0.35098384,2948016.0
2025-02-15 01:00:00+00:00,0.34996325,0.36680303,0.34497233,0.34836456,3946305.0
2025-02-16 01:00:00+00:00,0.34841576,0.35244845,0.34057556,0.34257083,1663385.0
2025-02-17 01:00:00+00:00,0.3431007,0.34857734,0.33102065,0.33345036,3570416.0
2025-02-18 01:00:00+00:00,0.33453329,0.33614281,0.31592316,0.3242996,1590524.0
2025-02-19 01:00:00+00:00,0.32418299,0.34298666,0.32152652,0.34126339,1598306.0
2025-02-20 01:00:00+00:00,0.34212762,0.34986192,0.33606506,0.34539871,2722581.0
2025-02-21 01:00:00+00:00,0.34471623,0.34727521,0.32022111,0.32606081,1185490.0
2025-02-22 01:00:00+00:00,0.32607274,0.34016108,0.32431326,0.33525932,648753.0
2025-02-23 01:00:00+00:00,0.33412756,0.33615377,0.32675289,0.33326841,709574.0
2025-02-24 01:00:00+00:00,0.33331734,0.33492093,0.29502087,0.29783832,3795129.0
2025-02-25 01:00:00+00:00,0.29938895,0.30321189,0.27029889,0.29544796,6620938.0
2025-02-26 01:00:00+00:00,0.29501166,0.29922414,0.27781558,0.28583647,2565083.0
2025-02-27 01:00:00+00:00,0.28668188,0.29362587,0.27712067,0.28328731,2341943.0
2025-02-28 01:00:00+00:00,0.28392861,0.28799545,0.25266004,0.28652819,3293699.0
2025-03-01 01:00:00+00:00,0.28589745,0.31923871,0.28393051,0.31172866,3857067.0
2025-03-02 01:00:00+00:00,0.31155686,0.37690739,0.30973849,0.34993599,16468896.0
2025-03-03 01:00:00+00:00,0.35122529,0.36216242,0.28871972,0.29233987,10668546.0
2025-03-04 01:00:00+00:00,0.29208254,0.30133457,0.27350482,0.29503878,3615210.0
2025-03-05 01:00:00+00:00,0.29479552,0.30956625,0.29008309,0.30031643,2130031.0
2025-03-06 01:00:00+00:00,0.29958905,0.30933187,0.29505409,0.29628786,3295651.0
2025-03-07 01:00:00+00:00,0.29720275,0.3033744,0.280035,0.28296621,5183596.0
2025-03-08 01:00:00+00:00,0.28288732,0.28538506,0.27237356,0.27594963,2137358.0
2025-03-09 01:00:00+00:00,0.27604752,0.2792126,0.26104258,0.26329048,2683502.0
2025-03-10 01:00:00+00:00,0.26366948,0.27631728,0.23965067,0.24249863,3842440.0
2025-03-11 01:00:00+00:00,0.24275214,0.26183603,0.22709416,0.25435972,6861909.0
2025-03-12 01:00:00+00:00,0.25570058,0.26408091,0.24736251,0.25947685,2708519.0
2025-03-13 01:00:00+00:00,0.25954248,0.29526295,0.25894889,0.27421227,6028265.0
2025-03-14 01:00:00+00:00,0.27224151,0.28392319,0.27122089,0.2765144,2767599.0
2025-03-15 01:00:00+00:00,0.27566881,0.28420775,0.27178241,0.27520323,2196829.0
2025-03-16 01:00:00+00:00,0.2743324,0.27663992,0.26101882,0.26359126,1215851.0
2025-03-17 01:00:00+00:00,0.26270117,0.2771064,0.26270117,0.27295089,1435244.0
2025-03-18 01:00:00+00:00,0.27320079,0.27477329,0.26283889,0.27394566,1088160.0
2025-03-19 01:00:00+00:00,0.27389035,0.29804037,0.27368589,0.29099959,6744746.0
2025-03-20 01:00:00+00:00,0.29142689,0.2927166,0.27707576,0.28124139,2573657.0
2025-03-21 01:00:00+00:00,0.28127342,0.28788888,0.27393919,0.27658017,1580167.0
2025-03-22 01:00:00+00:00,0.27747849,0.28043385,0.27310031,0.27417341,1148925.0
2025-03-23 01:00:00+00:00,0.27415369,0.28461165,0.27336499,0.28336806,1476988.0
2025-03-24 01:00:00+00:00,0.28316379,0.29523367,0.27908042,0.29062194,1752471.0
2025-03-25 01:00:00+00:00,0.29081529,0.29580593,0.28648414,0.29408995,993661.0
2025-03-26 01:00:00+00:00,0.2939078,0.30197577,0.28334174,0.28608771,1579144.0
2025-03-27 01:00:00+00:00,0.28611485,0.29525965,0.28204658,0.28605894,2217124.0
2025-03-28 01:00:00+00:00,0.28511421,0.2896057,0.27002035,0.27429876,1799423.0
2025-03-29 01:00:00+00:00,0.27434092,0.27746078,0.26223761,0.26788706,1175275.0
2025-03-30 01:00:00+00:00,0.26703799,0.2723482,0.26330903,0.26779194,735023.0
2025-03-31 02:00:00+00:00,0.26719023,0.27005529,0.2587829,0.26328509,2079213.0
2025-04-01 02:00:00+00:00,0.26426995,0.27951983,0.26200145,0.27176758,2197291.0
2025-04-02 02:00:00+00:00,0.27171811,0.27847137,0.25447139,0.25823702,5097493.0
2025-04-03 02:00:00+00:00,0.25715237,0.26692953,0.2495841,0.2611885,1555964.0
2025-04-04 02:00:00+00:00,0.26134864,0.26513585,0.25303228,0.25934076,2131738.0
2025-04-05 02:00:00+00:00,0.25875898,0.26130369,0.24865851,0.25162102,2392289.0
