datetime,open,high,low,close,volume
2023-08-01 02:00:00+00:00,0.15027294,0.15344152,0.14536066,0.15344152,14322611.0
2023-08-02 02:00:00+00:00,0.15375254,0.15470941,0.14331926,0.14407367,12259847.0
2023-08-03 02:00:00+00:00,0.14408019,0.14574293,0.13835965,0.13921655,10736964.0
2023-08-04 02:00:00+00:00,0.13888876,0.14202712,0.13581481,0.13641498,8776479.0
2023-08-05 02:00:00+00:00,0.13641278,0.13921728,0.1333082,0.13918001,7517509.0
2023-08-06 02:00:00+00:00,0.13887454,0.14520616,0.13853358,0.1394567,10350717.0
2023-08-07 02:00:00+00:00,0.1394665,0.14346259,0.13701606,0.14304315,12509211.0
2023-08-08 02:00:00+00:00,0.14275084,0.14400299,0.13827827,0.14292624,10302251.0
2023-08-09 02:00:00+00:00,0.14272289,0.14621085,0.13974979,0.14171378,6736090.0
2023-08-10 02:00:00+00:00,0.14165639,0.1419539,0.13810859,0.13894085,5886862.0
2023-08-11 02:00:00+00:00,0.13891616,0.14138485,0.13800084,0.13968734,6019589.0
2023-08-12 02:00:00+00:00,0.13968686,0.14059949,0.13676059,0.13769529,3412384.0
2023-08-13 02:00:00+00:00,0.13769777,0.14068902,0.13719911,0.13795477,4036213.0
2023-08-14 02:00:00+00:00,0.13763207,0.13852539,0.13425226,0.13622775,3550701.0
2023-08-15 02:00:00+00:00,0.13615821,0.13649627,0.12308412,0.1304207,11312385.0
2023-08-16 02:00:00+00:00,0.13013486,0.1325517,0.12326952,0.12664135,9995237.0
2023-08-17 02:00:00+00:00,0.12627212,0.12754944,0.10623624,0.11346527,14095309.0
2023-08-18 02:00:00+00:00,0.11308302,0.11800283,0.11097701,0.11645414,11729531.0
2023-08-19 02:00:00+00:00,0.11673536,0.12569242,0.11643706,0.12396887,8694227.0
2023-08-20 02:00:00+00:00,0.12365001,0.13294086,0.12245173,0.12967208,16110333.0
2023-08-21 02:00:00+00:00,0.12939762,0.13046295,0.1222415,0.12463719,8955884.0
2023-08-22 02:00:00+00:00,0.12492085,0.1249307,0.11717477,0.1208552,7534799.0
2023-08-23 02:00:00+00:00,0.12086736,0.12920783,0.11959742,0.12741304,17263596.0
2023-08-24 02:00:00+00:00,0.12741569,0.12878514,0.12173767,0.12379649,5870064.0
2023-08-25 02:00:00+00:00,0.12380553,0.12496757,0.12055787,0.12376861,4997349.0
2023-08-26 02:00:00+00:00,0.12377702,0.1248948,0.12043181,0.12097556,3892293.0
2023-08-27 02:00:00+00:00,0.12067192,0.12243423,0.11956105,0.12108238,4095476.0
2023-08-28 02:00:00+00:00,0.12101436,0.1214127,0.11863579,0.12012974,5005478.0
2023-08-29 02:00:00+00:00,0.12013144,0.12900483,0.11680304,0.12451632,10456746.0
2023-08-30 02:00:00+00:00,0.12450016,0.1245504,0.12016198,0.12043322,5172707.0
2023-08-31 02:00:00+00:00,0.1204199,0.12117666,0.11364514,0.11466324,5461825.0
