datetime,open,high,low,close,volume
2023-06-01 02:00:00+00:00,0.09284424,0.09299208,0.09078237,0.0912069,10961465.0
2023-06-02 02:00:00+00:00,0.09149678,0.09267094,0.09054389,0.0921099,6023239.0
2023-06-03 02:00:00+00:00,0.09209655,0.09349414,0.09152782,0.09177961,4358091.0
2023-06-04 02:00:00+00:00,0.09202562,0.09305228,0.09114544,0.09114544,23472919.0
2023-06-05 02:00:00+00:00,0.091056,0.09193848,0.085321,0.08800645,16189661.0
2023-06-06 02:00:00+00:00,0.08805939,0.08991751,0.08662207,0.08961361,10326007.0
2023-06-07 02:00:00+00:00,0.08949504,0.09000747,0.08664192,0.0874998,9942731.0
2023-06-08 02:00:00+00:00,0.08747685,0.08821154,0.08659148,0.08722698,6830568.0
2023-06-09 02:00:00+00:00,0.08721004,0.08928468,0.08649703,0.08899901,6081324.0
2023-06-10 02:00:00+00:00,0.08900297,0.08927309,0.07796964,0.0822328,24994814.0
2023-06-11 02:00:00+00:00,0.08189939,0.08470231,0.08109779,0.08378623,10576637.0
2023-06-12 02:00:00+00:00,0.08380626,0.08380626,0.08181708,0.08315431,13056808.0
2023-06-13 02:00:00+00:00,0.08317014,0.08628273,0.08214795,0.08269587,13298967.0
2023-06-14 02:00:00+00:00,0.08249273,0.08307398,0.07758999,0.07941099,9401448.0
2023-06-15 02:00:00+00:00,0.07934517,0.07970895,0.07515558,0.07650139,10878097.0
2023-06-16 02:00:00+00:00,0.0764212,0.07908679,0.07574842,0.07715956,13644803.0
2023-06-17 02:00:00+00:00,0.07747365,0.0806281,0.0768617,0.07981042,8194815.0
2023-06-18 02:00:00+00:00,0.07954668,0.08103292,0.07911723,0.07981714,6304001.0
2023-06-19 02:00:00+00:00,0.07977275,0.0806438,0.07901389,0.07999646,7280542.0
2023-06-20 02:00:00+00:00,0.0799689,0.08335416,0.07816305,0.08272001,10796324.0
2023-06-21 02:00:00+00:00,0.08265232,0.08759043,0.08232399,0.08670801,13577579.0
2023-06-22 02:00:00+00:00,0.08671324,0.08948798,0.08587195,0.08670588,11235452.0
2023-06-23 02:00:00+00:00,0.08669643,0.09039882,0.08669643,0.08962706,11144095.0
2023-06-24 02:00:00+00:00,0.0896294,0.09148883,0.0885059,0.09075981,7139807.0
2023-06-25 02:00:00+00:00,0.09072922,0.09260981,0.09019392,0.09141942,9671893.0
2023-06-26 02:00:00+00:00,0.09143451,0.09297562,0.09032599,0.09233674,11994262.0
2023-06-27 02:00:00+00:00,0.09230837,0.10358959,0.09199612,0.10253817,34140537.0
2023-06-28 02:00:00+00:00,0.10257401,0.10613411,0.09886236,0.10051316,55755425.0
2023-06-29 02:00:00+00:00,0.10054462,0.10484862,0.10019194,0.1023241,12907597.0
2023-06-30 02:00:00+00:00,0.10231771,0.11796136,0.1014183,0.11093876,34146750.0
