datetime,open,high,low,close,volume
2023-11-01 01:00:00+00:00,0.12132732,0.12318344,0.11746366,0.12228756,8287615.0
2023-11-02 01:00:00+00:00,0.12271707,0.12394242,0.11767492,0.11949371,8713817.0
2023-11-03 01:00:00+00:00,0.11948286,0.12443295,0.11595493,0.1226238,7916626.0
2023-11-04 01:00:00+00:00,0.12263089,0.12443596,0.12116034,0.12350955,4595403.0
2023-11-05 01:00:00+00:00,0.12391253,0.12865925,0.12281675,0.12548294,10978966.0
2023-11-06 01:00:00+00:00,0.1254171,0.13520582,0.12515834,0.13104997,17704783.0
2023-11-07 01:00:00+00:00,0.13146998,0.13146998,0.1225359,0.12685218,10436788.0
2023-11-08 01:00:00+00:00,0.12646621,0.12911959,0.12542353,0.12760838,7877455.0
2023-11-09 01:00:00+00:00,0.12741854,0.13106418,0.1115023,0.1229388,20235595.0
2023-11-10 01:00:00+00:00,0.12322726,0.12468922,0.12015084,0.12350977,8565345.0
2023-11-11 01:00:00+00:00,0.12385917,0.12752339,0.12049182,0.12517184,13261333.0
2023-11-12 01:00:00+00:00,0.12516665,0.12691333,0.12199369,0.12417773,7664780.0
2023-11-13 01:00:00+00:00,0.1241972,0.13751748,0.11904759,0.12227316,21282438.0
2023-11-14 01:00:00+00:00,0.12219138,0.122745,0.11466329,0.11802972,10653711.0
2023-11-15 01:00:00+00:00,0.11803662,0.12217921,0.11679291,0.12163493,9169887.0
2023-11-16 01:00:00+00:00,0.12153959,0.12335253,0.11672798,0.11860992,8809933.0
2023-11-17 01:00:00+00:00,0.11861598,0.120553,0.11452258,0.11855918,8827638.0
2023-11-18 01:00:00+00:00,0.11830892,0.11964099,0.11450282,0.11927688,3927907.0
2023-11-19 01:00:00+00:00,0.11929093,0.12155271,0.11766396,0.12151756,5174128.0
2023-11-20 01:00:00+00:00,0.12118057,0.12213689,0.11834361,0.11993011,9148701.0
2023-11-21 01:00:00+00:00,0.11953377,0.12056487,0.11250863,0.11336079,7404251.0
2023-11-22 01:00:00+00:00,0.1132479,0.11884062,0.1132479,0.11787568,7198708.0
2023-11-23 01:00:00+00:00,0.11830974,0.11908798,0.11517288,0.11711713,4945954.0
2023-11-24 01:00:00+00:00,0.1171155,0.11937585,0.11650314,0.11805052,6202863.0
2023-11-25 01:00:00+00:00,0.11809293,0.12176867,0.1173083,0.12133495,4936752.0
2023-11-26 01:00:00+00:00,0.12094387,0.1234285,0.11901785,0.11986854,5430468.0
2023-11-27 01:00:00+00:00,0.11988522,0.12090266,0.11447928,0.116219,4709729.0
2023-11-28 01:00:00+00:00,0.11621335,0.11916562,0.11480192,0.11879009,4912534.0
2023-11-29 01:00:00+00:00,0.11836286,0.12025084,0.11775314,0.11849463,3986952.0
2023-11-30 01:00:00+00:00,0.11849858,0.11993191,0.11768406,0.11843169,3749454.0
